Date,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus1
1896-05-31,119.1,79.7,114.9,96.1,113.2,78.6,117.9,48.4,95.7,86.5,73.0,21.153539236312735,-66.4,905.8599999999999,46.1,81.7
1896-06-30,79.7,114.9,96.1,113.2,78.6,117.9,48.4,95.7,86.5,73.0,46.1,24.218656720250472,-37.39999999999999,1990.97,81.7,75.2
1896-07-31,114.9,96.1,113.2,78.6,117.9,48.4,95.7,86.5,73.0,46.1,81.7,22.503178787796973,-4.5,1309.6100000000001,75.2,45.4
1896-08-31,96.1,113.2,78.6,117.9,48.4,95.7,86.5,73.0,46.1,81.7,75.2,22.641829222824637,-69.5,930.2900000000003,45.4,102.2
1896-09-30,113.2,78.6,117.9,48.4,95.7,86.5,73.0,46.1,81.7,75.2,45.4,23.288081119367096,6.1000000000000085,4114.280000000001,102.2,47.9
1896-10-31,78.6,117.9,48.4,95.7,86.5,73.0,46.1,81.7,75.2,45.4,102.2,23.70088342235369,-65.30000000000001,6174.730000000001,47.9,63.3
1896-11-30,117.9,48.4,95.7,86.5,73.0,46.1,81.7,75.2,45.4,102.2,47.9,23.014590782564202,-15.299999999999997,3185.65,63.3,71.0
1896-12-31,48.4,95.7,86.5,73.0,46.1,81.7,75.2,45.4,102.2,47.9,63.3,23.196460158586465,-46.900000000000006,296.45,71.0,67.6
1897-01-31,95.7,86.5,73.0,46.1,81.7,75.2,45.4,102.2,47.9,63.3,71.0,18.970723057736446,19.199999999999996,70.85000000000008,67.6,49.0
1897-02-28,86.5,73.0,46.1,81.7,75.2,45.4,102.2,47.9,63.3,71.0,67.6,17.88542236944192,-46.7,357.51999999999987,49.0,48.7
1897-03-31,73.0,46.1,81.7,75.2,45.4,102.2,47.9,63.3,71.0,67.6,49.0,17.22123003414358,-37.8,346.0499999999998,48.7,51.7
1897-04-30,46.1,81.7,75.2,45.4,102.2,47.9,63.3,71.0,67.6,49.0,48.7,16.894992272531198,-21.299999999999997,9.089999999999998,51.7,33.3
1897-05-31,81.7,75.2,45.4,102.2,47.9,63.3,71.0,67.6,49.0,48.7,51.7,17.001903488204555,-12.800000000000004,347.56000000000023,33.3,18.9
1897-06-30,75.2,45.4,102.2,47.9,63.3,71.0,67.6,49.0,48.7,51.7,33.3,18.344791873686898,-62.800000000000004,545.9200000000002,18.9,46.1
1897-07-31,45.4,102.2,47.9,63.3,71.0,67.6,49.0,48.7,51.7,33.3,18.9,20.627604212694102,-29.1,947.2,46.1,36.4
1897-08-31,102.2,47.9,63.3,71.0,67.6,49.0,48.7,51.7,33.3,18.9,46.1,19.948786860915185,-9.0,833.9300000000002,36.4,80.4
1897-09-30,47.9,63.3,71.0,67.6,49.0,48.7,51.7,33.3,18.9,46.1,36.4,20.412719006105537,-21.799999999999997,2030.0900000000008,80.4,23.9
1897-10-31,63.3,71.0,67.6,49.0,48.7,51.7,33.3,18.9,46.1,36.4,80.4,16.560568545661575,-24.0,5128.250000000002,23.9,14.0
1897-11-30,71.0,67.6,49.0,48.7,51.7,33.3,18.9,46.1,36.4,80.4,23.9,18.20491958845801,-49.3,3290.2600000000007,14.0,55.5
1897-12-31,67.6,49.0,48.7,51.7,33.3,18.9,46.1,36.4,80.4,23.9,14.0,20.02893046459435,-15.5,1820.26,55.5,50.4
1898-01-31,49.0,48.7,51.7,33.3,18.9,46.1,36.4,80.4,23.9,14.0,55.5,18.776557118444856,-17.199999999999996,1748.26,50.4,60.7
1898-02-28,48.7,51.7,33.3,18.9,46.1,36.4,80.4,23.9,14.0,55.5,50.4,17.518773660149723,11.700000000000003,132.1000000000001,60.7,63.9
1898-03-31,51.7,33.3,18.9,46.1,36.4,80.4,23.9,14.0,55.5,50.4,60.7,18.174585430087685,15.199999999999996,116.33000000000007,63.9,24.2
1898-04-30,33.3,18.9,46.1,36.4,80.4,23.9,14.0,55.5,50.4,60.7,63.9,19.014731131414926,-27.500000000000004,1586.3300000000002,24.2,43.0
1898-05-31,18.9,46.1,36.4,80.4,23.9,14.0,55.5,50.4,60.7,63.9,24.2,19.666912074740043,9.700000000000003,1929.5300000000002,43.0,37.1
1898-06-30,46.1,36.4,80.4,23.9,14.0,55.5,50.4,60.7,63.9,24.2,43.0,19.47848528220018,18.200000000000003,388.25000000000006,37.1,15.0
1898-07-31,36.4,80.4,23.9,14.0,55.5,50.4,60.7,63.9,24.2,43.0,37.1,18.200473131823312,-31.1,523.22,15.0,52.3
1898-08-31,80.4,23.9,14.0,55.5,50.4,60.7,63.9,24.2,43.0,37.1,15.0,19.93838251268699,15.899999999999999,1879.6999999999998,52.3,58.1
1898-09-30,23.9,14.0,55.5,50.4,60.7,63.9,24.2,43.0,37.1,15.0,52.3,20.047457583333493,-22.300000000000004,1424.9299999999998,58.1,57.1
1898-10-31,14.0,55.5,50.4,60.7,63.9,24.2,43.0,37.1,15.0,52.3,58.1,17.385264753680215,33.2,34.64000000000005,57.1,51.6
1898-11-30,55.5,50.4,60.7,63.9,24.2,43.0,37.1,15.0,52.3,58.1,57.1,17.000398279648234,37.6,31.25,51.6,21.1
1898-12-31,50.4,60.7,63.9,24.2,43.0,37.1,15.0,52.3,58.1,57.1,51.6,14.397422126508928,-34.4,960.5,21.1,32.4
1899-01-31,60.7,63.9,24.2,43.0,37.1,15.0,52.3,58.1,57.1,51.6,21.1,15.852100719533112,-18.0,1057.94,32.4,15.3
1899-02-28,63.9,24.2,43.0,37.1,15.0,52.3,58.1,57.1,51.6,21.1,32.4,16.076818628765526,-45.400000000000006,420.09999999999985,15.3,30.3
1899-03-31,24.2,43.0,37.1,15.0,52.3,58.1,57.1,51.6,21.1,32.4,15.3,16.801758753839497,-33.599999999999994,517.4099999999999,30.3,23.6
1899-04-30,43.0,37.1,15.0,52.3,58.1,57.1,51.6,21.1,32.4,15.3,30.3,15.18373352930329,-0.5999999999999979,269.89,23.6,12.9
1899-05-31,37.1,15.0,52.3,58.1,57.1,51.6,21.1,32.4,15.3,30.3,23.6,15.224949826591292,-30.1,159.38000000000002,12.9,34.1
1899-06-30,15.0,52.3,58.1,57.1,51.6,21.1,32.4,15.3,30.3,23.6,12.9,16.36887289950044,-3.0,563.9300000000002,34.1,22.5
1899-07-31,52.3,58.1,57.1,51.6,21.1,32.4,15.3,30.3,23.6,12.9,34.1,16.340976103036194,7.5,584.0000000000001,22.5,4.9
1899-08-31,58.1,57.1,51.6,21.1,32.4,15.3,30.3,23.6,12.9,34.1,22.5,15.748392775137402,-47.4,444.32000000000005,4.9,14.0
1899-09-30,57.1,51.6,21.1,32.4,15.3,30.3,23.6,12.9,34.1,22.5,4.9,16.650581821666172,-44.1,392.57000000000005,14.0,21.7
1899-10-31,51.6,21.1,32.4,15.3,30.3,23.6,12.9,34.1,22.5,4.9,14.0,14.888166441842328,-35.400000000000006,142.09999999999997,21.7,13.0
1899-11-30,21.1,32.4,15.3,30.3,23.6,12.9,34.1,22.5,4.9,14.0,21.7,11.735842534730942,-38.6,134.97999999999996,13.0,17.6
1899-12-31,32.4,15.3,30.3,23.6,12.9,34.1,22.5,4.9,14.0,21.7,13.0,8.488603471059823,-3.5,96.85,17.6,15.7
1900-01-31,15.3,30.3,23.6,12.9,34.1,22.5,4.9,14.0,21.7,13.0,17.6,8.522466224958334,-16.7,24.770000000000024,15.7,22.8
1900-02-28,30.3,23.6,12.9,34.1,22.5,4.9,14.0,21.7,13.0,17.6,15.7,7.743169032551638,7.5,54.020000000000024,22.8,14.4
1900-03-31,23.6,12.9,34.1,22.5,4.9,14.0,21.7,13.0,17.6,15.7,22.8,7.738122618999175,-15.9,120.97000000000003,14.4,26.8
1900-04-30,12.9,34.1,22.5,4.9,14.0,21.7,13.0,17.6,15.7,22.8,14.4,7.097299956086587,3.1999999999999993,224.32000000000002,26.8,25.3
1900-05-31,34.1,22.5,4.9,14.0,21.7,13.0,17.6,15.7,22.8,14.4,26.8,7.3544015543225685,12.4,156.01000000000002,25.3,20.1
1900-06-30,22.5,4.9,14.0,21.7,13.0,17.6,15.7,22.8,14.4,26.8,25.3,7.384781648769312,-14.0,29.289999999999992,20.1,13.9
1900-07-31,4.9,14.0,21.7,13.0,17.6,15.7,22.8,14.4,26.8,25.3,20.1,5.933567411113,-8.6,65.48,13.9,7.1
1900-08-31,14.0,21.7,13.0,17.6,15.7,22.8,14.4,26.8,25.3,20.1,13.9,5.894182631110855,2.1999999999999993,84.68000000000002,7.1,13.9
1900-09-30,21.7,13.0,17.6,15.7,22.8,14.4,26.8,25.3,20.1,13.9,7.1,5.5213223053902585,-0.09999999999999964,92.48000000000002,13.9,21.6
1900-10-31,13.0,17.6,15.7,22.8,14.4,26.8,25.3,20.1,13.9,7.1,13.9,5.52697300116036,-0.09999999999999787,105.53000000000003,21.6,7.5
1900-11-30,17.6,15.7,22.8,14.4,26.8,25.3,20.1,13.9,7.1,13.9,21.6,5.520995280643599,-5.5,258.1,7.5,0.5
1900-12-31,15.7,22.8,14.4,26.8,25.3,20.1,13.9,7.1,13.9,21.6,7.5,6.0897625843158565,-17.1,247.81000000000003,0.5,0.4
1901-01-31,22.8,14.4,26.8,25.3,20.1,13.9,7.1,13.9,21.6,7.5,0.5,7.638935353394041,-15.299999999999999,49.01,0.4,4.0
1901-02-28,14.4,26.8,25.3,20.1,13.9,7.1,13.9,21.6,7.5,0.5,0.4,8.745868072028834,-18.8,12.97,4.0,7.4
1901-03-31,26.8,25.3,20.1,13.9,7.1,13.9,21.6,7.5,0.5,0.4,4.0,8.806858911603438,-7.0,24.520000000000003,7.4,0.0
1901-04-30,25.3,20.1,13.9,7.1,13.9,21.6,7.5,0.5,0.4,4.0,7.4,8.923109043377202,-26.8,66.32000000000001,0.0,17.0
1901-05-31,20.1,13.9,7.1,13.9,21.6,7.5,0.5,0.4,4.0,7.4,0.0,8.369932131677585,-8.3,343.76,17.0,9.7
1901-06-30,13.9,7.1,13.9,21.6,7.5,0.5,0.4,4.0,7.4,0.0,17.0,7.372188729723804,-10.400000000000002,342.29,9.7,1.2
1901-07-31,7.1,13.9,21.6,7.5,0.5,0.4,4.0,7.4,0.0,17.0,9.7,6.6446511487728905,-12.700000000000001,125.54000000000002,1.2,1.7
1901-08-31,13.9,21.6,7.5,0.5,0.4,4.0,7.4,0.0,17.0,9.7,1.2,6.724473337493924,-5.3999999999999995,72.5,1.7,0.9
1901-09-30,21.6,7.5,0.5,0.4,4.0,7.4,0.0,17.0,9.7,1.2,1.7,6.915818221054301,-13.0,0.8899999999999999,0.9,6.3
1901-10-31,7.5,0.5,0.4,4.0,7.4,0.0,17.0,9.7,1.2,1.7,0.9,6.778699277065542,-15.3,29.799999999999994,6.3,6.4
1901-11-30,0.5,0.4,4.0,7.4,0.0,17.0,9.7,1.2,1.7,0.9,6.3,4.902182053829589,-1.0999999999999996,29.169999999999995,6.4,0.0
1901-12-31,0.4,4.0,7.4,0.0,17.0,9.7,1.2,1.7,0.9,6.3,6.4,4.859376674704963,-0.5,40.970000000000006,0.0,9.3
1902-01-31,4.0,7.4,0.0,17.0,9.7,1.2,1.7,0.9,6.3,6.4,0.0,4.896569093650052,8.9,127.45000000000002,9.3,0.0
1902-02-28,7.4,0.0,17.0,9.7,1.2,1.7,0.9,6.3,6.4,0.0,9.3,4.880765821057183,-4.0,172.98000000000002,0.0,20.7
1902-03-31,0.0,17.0,9.7,1.2,1.7,0.9,6.3,6.4,0.0,9.3,0.0,5.091898521726013,13.299999999999999,514.98,20.7,0.0
1902-04-30,17.0,9.7,1.2,1.7,0.9,6.3,6.4,0.0,9.3,0.0,20.7,6.691661477789602,0.0,856.9799999999999,0.0,4.7
1902-05-31,9.7,1.2,1.7,0.9,6.3,6.4,0.0,9.3,0.0,20.7,0.0,6.691661477789603,-12.3,450.5799999999999,4.7,2.4
1902-06-30,1.2,1.7,0.9,6.3,6.4,0.0,9.3,0.0,20.7,0.0,4.7,5.830112205895641,-7.299999999999999,27.380000000000003,2.4,1.5
1902-07-31,1.7,0.9,6.3,6.4,0.0,9.3,0.0,20.7,0.0,4.7,2.4,5.695075845753847,0.30000000000000004,6.1000000000000005,1.5,3.8
1902-08-31,0.9,6.3,6.4,0.0,9.3,0.0,20.7,0.0,4.7,2.4,1.5,5.6813229582162945,2.0999999999999996,6.099999999999999,3.8,12.6
1902-09-30,6.3,6.4,0.0,9.3,0.0,20.7,0.0,4.7,2.4,1.5,3.8,5.624697522731531,11.7,82.73000000000002,12.6,27.2
1902-10-31,6.4,0.0,9.3,0.0,20.7,0.0,4.7,2.4,1.5,3.8,12.6,5.894836488166761,20.9,290.6,27.2,17.2
1902-11-30,0.0,9.3,0.0,20.7,0.0,4.7,2.4,1.5,3.8,12.6,27.2,8.391050126308519,10.799999999999999,313.15999999999997,17.2,1.8
1902-12-31,9.3,0.0,20.7,0.0,4.7,2.4,1.5,3.8,12.6,27.2,17.2,8.806232010469756,1.8,337.15999999999997,1.8,13.9
1903-01-31,0.0,20.7,0.0,4.7,2.4,1.5,3.8,12.6,27.2,17.2,1.8,8.67826147464008,4.6,383.56999999999994,13.9,28.4
1903-02-28,20.7,0.0,4.7,2.4,1.5,3.8,12.6,27.2,17.2,1.8,13.9,8.808692045675995,28.4,356.65999999999997,28.4,22.5
1903-03-31,0.0,4.7,2.4,1.5,3.8,12.6,27.2,17.2,1.8,13.9,28.4,9.872844349809004,1.8000000000000007,245.05999999999992,22.5,43.5
1903-04-30,4.7,2.4,1.5,3.8,12.6,27.2,17.2,1.8,13.9,28.4,22.5,10.028736488489242,43.5,475.81,43.5,24.3
1903-05-31,2.4,1.5,3.8,12.6,27.2,17.2,1.8,13.9,28.4,22.5,43.5,12.765412797433887,19.6,809.64,24.3,27.2
1903-06-30,1.5,3.8,12.6,27.2,17.2,1.8,13.9,28.4,22.5,43.5,24.3,12.601220730107418,24.8,377.04999999999995,27.2,46.4
1903-07-31,3.8,12.6,27.2,17.2,1.8,13.9,28.4,22.5,43.5,24.3,27.2,12.129060030448452,44.9,377.04999999999995,46.4,48.0
1903-08-31,12.6,27.2,17.2,1.8,13.9,28.4,22.5,43.5,24.3,27.2,46.4,13.142044488333362,44.2,371.2,48.0,18.5
1903-09-30,27.2,17.2,1.8,13.9,28.4,22.5,43.5,24.3,27.2,46.4,48.0,13.59888680084595,5.9,872.8100000000001,18.5,64.8
1903-10-31,17.2,1.8,13.9,28.4,22.5,43.5,24.3,27.2,46.4,48.0,18.5,13.203416540173734,37.599999999999994,3013.9399999999996,64.8,74.2
1903-11-30,1.8,13.9,28.4,22.5,43.5,24.3,27.2,46.4,48.0,18.5,64.8,16.918700616641797,57.0,2232.0499999999997,74.2,76.2
1903-12-31,13.9,28.4,22.5,43.5,24.3,27.2,46.4,48.0,18.5,64.8,74.2,20.38628862468323,74.4,92.36000000000011,76.2,52.6
1904-01-31,28.4,22.5,43.5,24.3,27.2,46.4,48.0,18.5,64.8,74.2,76.2,20.820120810301642,38.7,560.96,52.6,40.8
1904-02-29,22.5,43.5,24.3,27.2,46.4,48.0,18.5,64.8,74.2,76.2,52.6,19.372481915220764,12.399999999999999,696.2000000000002,40.8,61.9
1904-03-31,43.5,24.3,27.2,46.4,48.0,18.5,64.8,74.2,76.2,52.6,40.8,18.842497770259182,39.4,584.4500000000002,61.9,71.6
1904-04-30,24.3,27.2,46.4,48.0,18.5,64.8,74.2,76.2,52.6,40.8,61.9,18.067097165842664,28.099999999999994,539.3,71.6,65.7
1904-05-31,27.2,46.4,48.0,18.5,64.8,74.2,76.2,52.6,40.8,61.9,71.6,19.097794738892993,41.400000000000006,128.8999999999998,65.7,69.8
1904-06-30,46.4,48.0,18.5,64.8,74.2,76.2,52.6,40.8,61.9,71.6,65.7,17.73656572983871,42.599999999999994,51.619999999999855,69.8,84.3
1904-07-31,48.0,18.5,64.8,74.2,76.2,52.6,40.8,61.9,71.6,65.7,69.8,16.21704136257769,37.9,227.05999999999995,84.3,97.1
1904-08-31,18.5,64.8,74.2,76.2,52.6,40.8,61.9,71.6,65.7,69.8,84.3,17.387926845946872,49.099999999999994,374.0899999999999,97.1,50.2
1904-09-30,64.8,74.2,76.2,52.6,40.8,61.9,71.6,65.7,69.8,84.3,97.1,19.559416246117593,31.700000000000003,2363.449999999999,50.2,90.4
1904-10-31,74.2,76.2,52.6,40.8,61.9,71.6,65.7,69.8,84.3,97.1,50.2,14.654654171589613,25.60000000000001,3815.6499999999996,90.4,63.4
1904-11-30,76.2,52.6,40.8,61.9,71.6,65.7,69.8,84.3,97.1,50.2,90.4,15.924369863688659,-10.800000000000004,2345.0400000000004,63.4,91.1
1904-12-31,52.6,40.8,61.9,71.6,65.7,69.8,84.3,97.1,50.2,90.4,63.4,15.942256915366643,14.899999999999991,1496.29,91.1,91.2
1905-01-31,40.8,61.9,71.6,65.7,69.8,84.3,97.1,50.2,90.4,63.4,91.1,17.024171949189057,38.6,767.2999999999997,91.2,143.0
1905-02-28,61.9,71.6,65.7,69.8,84.3,97.1,50.2,90.4,63.4,91.1,91.2,17.096448217880422,102.2,2683.25,143.0,94.3
1905-03-31,71.6,65.7,69.8,84.3,97.1,50.2,90.4,63.4,91.1,91.2,143.0,23.22833967137748,32.4,5054.93,94.3,65.5
1905-04-30,65.7,69.8,84.3,97.1,50.2,90.4,63.4,91.1,91.2,143.0,94.3,22.652610531435197,-6.099999999999994,3201.13,65.5,79.9
1905-05-31,69.8,84.3,97.1,50.2,90.4,63.4,91.1,91.2,143.0,94.3,65.5,22.998635225208957,14.200000000000003,1036.8,79.9,81.6
1905-06-30,84.3,97.1,50.2,90.4,63.4,91.1,91.2,143.0,94.3,65.5,79.9,22.39251487042539,11.799999999999997,210.2500000000001,81.6,121.6
1905-07-31,97.1,50.2,90.4,63.4,91.1,91.2,143.0,94.3,65.5,79.9,81.6,21.957572725599704,37.3,1602.8899999999999,121.6,98.1
1905-08-31,50.2,90.4,63.4,91.1,91.2,143.0,94.3,65.5,79.9,81.6,121.6,24.038422658088212,1.0,2152.25,98.1,91.8
1905-09-30,90.4,63.4,91.1,91.2,143.0,94.3,65.5,79.9,81.6,121.6,98.1,24.067698211964977,41.599999999999994,591.9399999999999,91.8,131.2
1905-10-31,63.4,91.1,91.2,143.0,94.3,65.5,79.9,81.6,121.6,98.1,91.8,21.00255771461075,40.79999999999998,1592.0499999999993,131.2,178.7
1905-11-30,91.1,91.2,143.0,94.3,65.5,79.9,81.6,121.6,98.1,91.8,131.2,23.514054603340718,115.29999999999998,3808.609999999999,178.7,92.5
1905-12-31,91.2,143.0,94.3,65.5,79.9,81.6,121.6,98.1,91.8,131.2,178.7,30.67323299266352,1.4000000000000057,9686.689999999999,92.5,75.8
1906-01-31,143.0,94.3,65.5,79.9,81.6,121.6,98.1,91.8,131.2,178.7,92.5,30.62022298343948,-15.400000000000006,7709.329999999998,75.8,52.3
1906-02-28,94.3,65.5,79.9,81.6,121.6,98.1,91.8,131.2,178.7,92.5,75.8,31.514203147152553,-90.7,831.1400000000001,52.3,107.4
1906-03-31,65.5,79.9,81.6,121.6,98.1,91.8,131.2,178.7,92.5,75.8,52.3,32.242297745180764,13.100000000000009,3588.260000000001,107.4,92.2
1906-04-30,79.9,81.6,121.6,98.1,91.8,131.2,178.7,92.5,75.8,52.3,107.4,32.35594570124975,26.700000000000003,3267.050000000001,92.2,96.2
1906-05-31,81.6,121.6,98.1,91.8,131.2,178.7,92.5,75.8,52.3,107.4,92.2,30.92880152687603,16.299999999999997,247.04000000000008,96.2,105.3
1906-06-30,121.6,98.1,91.8,131.2,178.7,92.5,75.8,52.3,107.4,92.2,96.2,30.357531556801877,23.700000000000003,98.8099999999999,105.3,172.7
1906-07-31,98.1,91.8,131.2,178.7,92.5,75.8,52.3,107.4,92.2,96.2,105.3,29.75602063261969,51.099999999999994,4625.569999999998,172.7,79.6
1906-08-31,91.8,131.2,178.7,92.5,75.8,52.3,107.4,92.2,96.2,105.3,172.7,35.18890686944774,-18.5,13210.369999999997,79.6,93.5
1906-09-30,131.2,178.7,92.5,75.8,52.3,107.4,92.2,96.2,105.3,172.7,79.6,35.978684854909424,1.7000000000000028,8860.82,93.5,29.7
1906-10-31,178.7,92.5,75.8,52.3,107.4,92.2,96.2,105.3,172.7,79.6,93.5,35.92458536063197,-101.49999999999999,4263.65,29.7,64.8
1906-11-30,92.5,75.8,52.3,107.4,92.2,96.2,105.3,172.7,79.6,93.5,29.7,40.72917583120101,-113.89999999999999,5302.449999999999,64.8,108.0
1906-12-31,75.8,52.3,107.4,92.2,96.2,105.3,172.7,79.6,93.5,29.7,64.8,33.43294283587173,15.5,3098.25,108.0,127.4
1907-01-31,52.3,107.4,92.2,96.2,105.3,172.7,79.6,93.5,29.7,64.8,108.0,33.859229621412766,51.60000000000001,2242.6000000000004,127.4,180.3
1907-02-28,107.4,92.2,96.2,105.3,172.7,79.6,93.5,29.7,64.8,108.0,127.4,35.064356506604,128.0,3174.770000000001,180.3,101.1
1907-03-31,92.2,96.2,105.3,172.7,79.6,93.5,29.7,64.8,108.0,127.4,180.3,39.86864804858853,-6.300000000000011,9071.050000000003,101.1,87.6
1907-04-30,96.2,105.3,172.7,79.6,93.5,29.7,64.8,108.0,127.4,180.3,101.1,39.87188510996467,-4.6000000000000085,6454.890000000003,87.6,71.4
1907-05-31,105.3,172.7,79.6,93.5,29.7,64.8,108.0,127.4,180.3,101.1,87.6,40.00761385869777,-24.799999999999997,444.68999999999966,71.4,67.2
1907-06-30,172.7,79.6,93.5,29.7,64.8,108.0,127.4,180.3,101.1,87.6,71.4,40.97818186411995,-38.099999999999994,280.0799999999997,67.2,82.9
1907-07-31,79.6,93.5,29.7,64.8,108.0,127.4,180.3,101.1,87.6,71.4,67.2,42.04482644220993,-89.79999999999998,264.1300000000001,82.9,90.5
1907-08-31,93.5,29.7,64.8,108.0,127.4,180.3,101.1,87.6,71.4,67.2,82.9,35.70525463196326,10.900000000000006,304.25,90.5,141.7
1907-09-30,29.7,64.8,108.0,127.4,180.3,101.1,87.6,71.4,67.2,82.9,90.5,35.53876600121182,48.19999999999999,2679.1999999999985,141.7,109.1
1907-10-31,64.8,108.0,127.4,180.3,101.1,87.6,71.4,67.2,82.9,90.5,141.7,38.108474560566364,79.39999999999999,3684.199999999998,109.1,102.5
1907-11-30,108.0,127.4,180.3,101.1,87.6,71.4,67.2,82.9,90.5,141.7,109.1,32.49318732014793,37.7,1106.3199999999995,102.5,78.9
1907-12-31,127.4,180.3,101.1,87.6,71.4,67.2,82.9,90.5,141.7,109.1,102.5,30.43762634014391,-29.099999999999994,600.5199999999996,78.9,65.4
1908-01-31,180.3,101.1,87.6,71.4,67.2,82.9,90.5,141.7,109.1,102.5,78.9,31.313038640299492,-62.0,739.2099999999997,65.4,56.6
1908-02-29,101.1,87.6,71.4,67.2,82.9,90.5,141.7,109.1,102.5,78.9,65.4,32.03081415692638,-123.70000000000002,259.69000000000005,56.6,47.9
1908-03-31,87.6,71.4,67.2,82.9,90.5,141.7,109.1,102.5,78.9,65.4,56.6,22.41801575866061,-53.199999999999996,153.1300000000001,47.9,96.1
1908-04-30,71.4,67.2,82.9,90.5,141.7,109.1,102.5,78.9,65.4,56.6,47.9,24.531616504693147,8.5,2398.93,96.1,68.0
1908-05-31,67.2,82.9,90.5,141.7,109.1,102.5,78.9,65.4,56.6,47.9,96.1,24.762129463266188,-3.4000000000000057,3112.8499999999995,68.0,80.2
1908-06-30,82.9,90.5,141.7,109.1,102.5,78.9,65.4,56.6,47.9,96.1,68.0,24.92568955916766,13.0,938.4499999999997,80.2,65.8
1908-07-31,90.5,141.7,109.1,102.5,78.9,65.4,56.6,47.9,96.1,68.0,80.2,24.454373614731757,-17.10000000000001,356.2000000000002,65.8,150.9
1908-08-31,141.7,109.1,102.5,78.9,65.4,56.6,47.9,96.1,68.0,80.2,65.8,25.025801962951935,60.400000000000006,7449.370000000002,150.9,144.9
1908-09-30,109.1,102.5,78.9,65.4,56.6,47.9,96.1,68.0,80.2,65.8,150.9,31.22257352016682,3.200000000000017,7278.010000000001,144.9,53.9
1908-10-31,102.5,78.9,65.4,56.6,47.9,96.1,68.0,80.2,65.8,150.9,144.9,31.68526098817696,-55.199999999999996,8317.0,53.9,75.9
1908-11-30,78.9,65.4,56.6,47.9,96.1,68.0,80.2,65.8,150.9,144.9,53.9,32.41130096980922,-26.599999999999994,8765.0,75.9,65.9
1908-12-31,65.4,56.6,47.9,96.1,68.0,80.2,65.8,150.9,144.9,53.9,75.9,31.99485527219789,-13.0,584.0000000000003,65.9,94.6
1909-01-31,56.6,47.9,96.1,68.0,80.2,65.8,150.9,144.9,53.9,75.9,65.9,32.301508177723775,29.19999999999999,923.6899999999994,94.6,77.6
1909-02-28,47.9,96.1,68.0,80.2,65.8,150.9,144.9,53.9,75.9,65.9,94.6,32.137243667675605,20.999999999999993,1112.6899999999994,77.6,110.5
1909-03-31,96.1,68.0,80.2,65.8,150.9,144.9,53.9,75.9,65.9,94.6,77.6,31.188444931131503,62.6,1371.4100000000003,110.5,53.7
1909-04-30,68.0,80.2,65.8,150.9,144.9,53.9,75.9,65.9,94.6,77.6,110.5,29.723965031977517,-42.39999999999999,4308.65,53.7,60.0
1909-05-31,80.2,65.8,150.9,144.9,53.9,75.9,65.9,94.6,77.6,110.5,53.7,31.30924051564756,-8.0,3265.93,60.0,37.8
1909-06-30,65.8,150.9,144.9,53.9,75.9,65.9,94.6,77.6,110.5,53.7,60.0,31.784547040276593,-42.400000000000006,532.5300000000001,37.8,59.6
1909-07-31,150.9,144.9,53.9,75.9,65.9,94.6,77.6,110.5,53.7,60.0,37.8,34.49191028342733,-6.199999999999996,968.0800000000004,59.6,38.5
1909-08-31,144.9,53.9,75.9,65.9,94.6,77.6,110.5,53.7,60.0,37.8,59.6,34.785256894584265,-112.4,920.4500000000003,38.5,64.7
1909-09-30,53.9,75.9,65.9,94.6,77.6,110.5,53.7,60.0,37.8,59.6,38.5,29.77239936398961,-80.2,1131.65,64.7,97.4
1909-10-31,75.9,65.9,94.6,77.6,110.5,53.7,60.0,37.8,59.6,38.5,64.7,20.327709263192666,43.50000000000001,1755.7300000000005,97.4,93.0
1909-11-30,65.9,94.6,77.6,110.5,53.7,60.0,37.8,59.6,38.5,64.7,97.4,21.670595797583008,17.099999999999994,1088.6500000000003,93.0,90.2
1909-12-31,94.6,77.6,110.5,53.7,60.0,37.8,59.6,38.5,64.7,97.4,93.0,22.575852081864422,24.299999999999997,27.20000000000003,90.2,44.0
1910-01-31,77.6,110.5,53.7,60.0,37.8,59.6,38.5,64.7,97.4,93.0,90.2,23.101563198671695,-50.599999999999994,2142.28,44.0,52.5
1910-02-28,110.5,53.7,60.0,37.8,59.6,38.5,64.7,97.4,93.0,90.2,44.0,23.41430593082405,-25.099999999999994,2206.69,52.5,35.7
1910-03-31,53.7,60.0,37.8,59.6,38.5,64.7,97.4,93.0,90.2,44.0,52.5,23.664957391327235,-74.8,354.4899999999999,35.7,14.1
1910-04-30,60.0,37.8,59.6,38.5,64.7,97.4,93.0,90.2,44.0,52.5,35.7,21.046316317958244,-39.6,748.8,14.1,36.9
1910-05-31,37.8,59.6,38.5,64.7,97.4,93.0,90.2,44.0,52.5,35.7,14.1,24.66216597453589,-23.1,986.4,36.9,20.5
1910-06-30,59.6,38.5,64.7,97.4,93.0,90.2,44.0,52.5,35.7,14.1,36.9,25.26968979275809,-17.299999999999997,788.8,20.5,23.5
1910-07-31,38.5,64.7,97.4,93.0,90.2,44.0,52.5,35.7,14.1,36.9,20.5,26.68464368008937,-36.1,277.96,23.5,19.3
